TIMESTAMP,IP_ADDRESS,PROTOCOL,BYTES_TRANSFERRED,STATUS_CODE,USER_AGENT
2015-01-01T00:00:00Z,217.234.90.204,UDP,4636138,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T09:00:00Z,178.200.211.145,HTTPS,3732487,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T10:00:00Z,115.241.204.3,UDP,4839341,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T11:00:00Z,251.27.49.132,SSH,3969314,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T12:00:00Z,144.42.141.47,HTTPS,4835454,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T13:00:00Z,196.45.195.123,HTTPS,2425466,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T14:00:00Z,13.134.236.255,SSH,389768,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T15:00:00Z,83.251.196.96,TCP,2130842,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T16:00:00Z,106.210.136.212,HTTPS,4119039,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T17:00:00Z,54.252.109.124,HTTPS,261382,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T18:00:00Z,167.69.169.95,HTTPS,3907428,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T19:00:00Z,203.82.175.238,HTTPS,2074573,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T20:00:00Z,170.255.1.188,HTTPS,2330088,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T21:00:00Z,115.112.19.234,SSH,4307479,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T22:00:00Z,106.207.10.171,SSH,4642673,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-25T23:00:00Z,59.34.194.225,UDP,2998343,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T00:00:00Z,153.224.130.165,SSH,1284271,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T01:00:00Z,198.229.87.140,TCP,2153753,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T02:00:00Z,49.166.19.179,HTTPS,1635379,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T03:00:00Z,118.71.131.34,TCP,3347633,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T04:00:00Z,150.187.46.63,SSH,3096865,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T05:00:00Z,133.225.38.192,SSH,3246457,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T06:00:00Z,249.253.213.130,HTTPS,1732507,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T07:00:00Z,128.38.113.133,SSH,897704,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T08:00:00Z,179.200.210.66,SSH,1617100,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T09:00:00Z,149.66.94.92,SSH,1627873,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T10:00:00Z,68.60.154.128,UDP,3862817,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T11:00:00Z,229.44.164.57,HTTPS,980491,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T12:00:00Z,211.210.18.78,UDP,2972022,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T13:00:00Z,237.244.186.47,HTTPS,2038652,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T14:00:00Z,70.141.195.130,TCP,1260826,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T15:00:00Z,243.43.198.60,UDP,2469164,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T16:00:00Z,77.246.179.36,TCP,3626085,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T17:00:00Z,101.56.93.158,SSH,649161,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T18:00:00Z,168.145.254.54,HTTPS,558732,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T19:00:00Z,202.189.22.202,UDP,958911,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T20:00:00Z,63.18.131.248,HTTPS,1760179,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T21:00:00Z,240.219.200.29,SSH,4559214,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T22:00:00Z,19.252.182.172,SSH,1596999,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-26T23:00:00Z,178.243.14.222,UDP,4176342,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T00:00:00Z,136.172.31.88,HTTPS,2662989,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T01:00:00Z,200.92.189.198,SSH,4908894,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T02:00:00Z,135.201.110.41,SSH,305965,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T03:00:00Z,125.33.189.169,HTTPS,484707,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T04:00:00Z,255.96.38.222,TCP,1802818,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T05:00:00Z,248.141.136.217,HTTPS,2495198,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T06:00:00Z,160.198.148.223,TCP,2302999,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T07:00:00Z,255.84.153.131,TCP,3797671,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T08:00:00Z,76.243.230.140,SSH,2945474,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T09:00:00Z,143.140.122.123,UDP,3478337,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T10:00:00Z,173.65.193.135,SSH,3857557,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T11:00:00Z,223.156.199.99,UDP,1596849,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T12:00:00Z,112.143.90.32,HTTPS,2426620,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T13:00:00Z,196.70.33.34,TCP,339117,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T14:00:00Z,89.43.225.52,HTTPS,4204148,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T15:00:00Z,157.30.53.19,SSH,4906005,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T16:00:00Z,134.90.138.167,HTTPS,265270,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T17:00:00Z,242.63.55.219,SSH,232386,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T18:00:00Z,130.252.154.185,HTTPS,1565761,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T19:00:00Z,64.175.149.106,HTTPS,813480,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T20:00:00Z,180.170.211.131,TCP,1015163,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T21:00:00Z,153.87.161.220,UDP,1432465,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T22:00:00Z,213.104.22.216,UDP,1108033,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-27T23:00:00Z,3.42.85.214,SSH,1230813,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T00:00:00Z,84.233.223.242,UDP,1605739,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T01:00:00Z,50.253.223.169,HTTPS,4409885,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T02:00:00Z,225.228.109.45,UDP,3297563,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T03:00:00Z,253.154.148.16,HTTPS,3773050,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T04:00:00Z,34.252.79.70,HTTPS,2951215,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T05:00:00Z,34.173.167.253,UDP,1605171,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T06:00:00Z,175.157.98.117,SSH,3886906,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T07:00:00Z,40.213.241.28,SSH,562060,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T08:00:00Z,254.17.86.245,HTTPS,1811477,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T09:00:00Z,172.78.240.238,UDP,4643947,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T10:00:00Z,223.184.167.31,SSH,1110123,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T11:00:00Z,87.17.224.163,TCP,1692078,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T12:00:00Z,21.117.215.19,SSH,3335421,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T13:00:00Z,150.64.151.138,TCP,1310135,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T14:00:00Z,225.244.64.209,HTTPS,4611260,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T15:00:00Z,198.189.83.63,SSH,1037596,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T16:00:00Z,146.45.86.155,UDP,4634967,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T17:00:00Z,16.162.185.33,TCP,4375538,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T18:00:00Z,63.148.117.82,TCP,1037512,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T19:00:00Z,69.46.60.161,TCP,3462611,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T20:00:00Z,18.182.234.52,SSH,845673,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T21:00:00Z,22.134.107.211,UDP,392063,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T22:00:00Z,70.78.171.151,UDP,668104,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-28T23:00:00Z,39.101.175.222,TCP,1758144,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T00:00:00Z,21.254.252.183,TCP,4157715,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T01:00:00Z,225.166.192.153,SSH,812602,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T02:00:00Z,86.253.73.208,TCP,3657932,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T03:00:00Z,151.113.139.96,UDP,1278919,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T04:00:00Z,169.245.158.100,HTTPS,810782,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T05:00:00Z,143.181.255.244,SSH,3573661,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T06:00:00Z,178.139.59.100,HTTPS,2609403,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T07:00:00Z,166.176.30.206,UDP,4781402,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T08:00:00Z,64.241.142.147,TCP,2875247,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T09:00:00Z,155.255.92.134,SSH,4958535,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T10:00:00Z,12.245.134.210,HTTPS,656639,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T11:00:00Z,218.95.130.38,TCP,4443029,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T12:00:00Z,81.246.37.77,HTTPS,4356823,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T13:00:00Z,144.6.19.53,SSH,2267539,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T14:00:00Z,165.158.22.130,HTTPS,463494,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T15:00:00Z,65.150.25.246,SSH,2742090,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T16:00:00Z,181.47.184.187,HTTPS,3940350,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T17:00:00Z,170.219.92.1,SSH,2018326,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T18:00:00Z,88.26.233.3,SSH,4254729,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T19:00:00Z,248.7.137.215,SSH,3167531,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T20:00:00Z,198.230.124.67,SSH,2587859,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T21:00:00Z,186.38.62.2,UDP,509102,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T22:00:00Z,118.154.166.154,UDP,4270208,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-29T23:00:00Z,202.72.12.79,SSH,1930506,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T00:00:00Z,160.88.71.97,UDP,1390751,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T01:00:00Z,44.206.96.228,SSH,820399,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T02:00:00Z,111.67.127.88,HTTPS,4606247,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T03:00:00Z,95.253.143.245,UDP,226286,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T04:00:00Z,86.82.76.58,SSH,216505,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T05:00:00Z,15.201.235.106,UDP,1618639,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T06:00:00Z,77.186.201.52,SSH,1760518,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T07:00:00Z,29.38.244.205,TCP,3270433,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T08:00:00Z,143.7.177.121,TCP,746204,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T09:00:00Z,187.130.222.212,UDP,2358541,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T10:00:00Z,231.97.132.20,UDP,1867577,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T11:00:00Z,67.19.84.64,UDP,1360604,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T12:00:00Z,116.27.202.7,TCP,2109572,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T13:00:00Z,130.94.1.222,UDP,3469983,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T14:00:00Z,191.238.104.111,UDP,994899,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T15:00:00Z,181.139.48.66,UDP,1658200,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T16:00:00Z,170.248.97.2,TCP,4635575,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T17:00:00Z,148.82.102.25,SSH,4554481,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T18:00:00Z,243.35.142.231,TCP,1364997,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T19:00:00Z,164.205.152.37,UDP,4174574,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T20:00:00Z,36.30.224.230,SSH,2494348,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T21:00:00Z,228.108.108.183,SSH,3032907,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T22:00:00Z,83.69.189.206,HTTPS,1767387,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-04-30T23:00:00Z,199.196.236.189,UDP,503487,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T00:00:00Z,98.35.105.203,SSH,2391337,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T01:00:00Z,121.182.4.54,TCP,1144744,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T02:00:00Z,156.202.98.27,HTTPS,1512910,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T03:00:00Z,57.80.40.107,TCP,2275212,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T04:00:00Z,68.66.86.61,HTTPS,314104,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T05:00:00Z,48.113.78.15,UDP,1359883,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T06:00:00Z,170.175.116.221,UDP,3912770,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T07:00:00Z,217.85.236.34,TCP,2593811,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T08:00:00Z,124.34.194.32,TCP,850541,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
2016-05-01T09:00:00Z,27.77.239.125,UDP,224041,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/100.0.4896.127 Safari/537.36
